id,left,top,right,bottom
46194,611440.000000000000000,8229010.000000000000000,611540.000000000000000,8228910.000000000000000
46197,611440.000000000000000,8228710.000000000000000,611540.000000000000000,8228610.000000000000000
46196,611440.000000000000000,8228810.000000000000000,611540.000000000000000,8228710.000000000000000
46199,611440.000000000000000,8228510.000000000000000,611540.000000000000000,8228410.000000000000000
46198,611440.000000000000000,8228610.000000000000000,611540.000000000000000,8228510.000000000000000
171911,634140.000000000000000,8210410.000000000000000,634240.000000000000000,8210310.000000000000000
46201,611440.000000000000000,8228310.000000000000000,611540.000000000000000,8228210.000000000000000
171910,634140.000000000000000,8210510.000000000000000,634240.000000000000000,8210410.000000000000000
46200,611440.000000000000000,8228410.000000000000000,611540.000000000000000,8228310.000000000000000
46203,611440.000000000000000,8228110.000000000000000,611540.000000000000000,8228010.000000000000000
171912,634140.000000000000000,8210310.000000000000000,634240.000000000000000,8210210.000000000000000
46202,611440.000000000000000,8228210.000000000000000,611540.000000000000000,8228110.000000000000000
46205,611440.000000000000000,8227910.000000000000000,611540.000000000000000,8227810.000000000000000
46204,611440.000000000000000,8228010.000000000000000,611540.000000000000000,8227910.000000000000000
130241,626640.000000000000000,8229910.000000000000000,626740.000000000000000,8229810.000000000000000
130240,626640.000000000000000,8230010.000000000000000,626740.000000000000000,8229910.000000000000000
46206,611440.000000000000000,8227810.000000000000000,611540.000000000000000,8227710.000000000000000
130243,626640.000000000000000,8229710.000000000000000,626740.000000000000000,8229610.000000000000000
130242,626640.000000000000000,8229810.000000000000000,626740.000000000000000,8229710.000000000000000
130245,626640.000000000000000,8229510.000000000000000,626740.000000000000000,8229410.000000000000000
130244,626640.000000000000000,8229610.000000000000000,626740.000000000000000,8229510.000000000000000
130247,626640.000000000000000,8229310.000000000000000,626740.000000000000000,8229210.000000000000000
130246,626640.000000000000000,8229410.000000000000000,626740.000000000000000,8229310.000000000000000
130249,626640.000000000000000,8229110.000000000000000,626740.000000000000000,8229010.000000000000000
130248,626640.000000000000000,8229210.000000000000000,626740.000000000000000,8229110.000000000000000
180099,635640.000000000000000,8221110.000000000000000,635740.000000000000000,8221010.000000000000000
180098,635640.000000000000000,8221210.000000000000000,635740.000000000000000,8221110.000000000000000
180101,635640.000000000000000,8220910.000000000000000,635740.000000000000000,8220810.000000000000000
171929,634140.000000000000000,8208610.000000000000000,634240.000000000000000,8208510.000000000000000
180100,635640.000000000000000,8221010.000000000000000,635740.000000000000000,8220910.000000000000000
171928,634140.000000000000000,8208710.000000000000000,634240.000000000000000,8208610.000000000000000
180103,635640.000000000000000,8220710.000000000000000,635740.000000000000000,8220610.000000000000000
171931,634140.000000000000000,8208410.000000000000000,634240.000000000000000,8208310.000000000000000
180102,635640.000000000000000,8220810.000000000000000,635740.000000000000000,8220710.000000000000000
171930,634140.000000000000000,8208510.000000000000000,634240.000000000000000,8208410.000000000000000
180105,635640.000000000000000,8220510.000000000000000,635740.000000000000000,8220410.000000000000000
180104,635640.000000000000000,8220610.000000000000000,635740.000000000000000,8220510.000000000000000
180107,635640.000000000000000,8220310.000000000000000,635740.000000000000000,8220210.000000000000000
180106,635640.000000000000000,8220410.000000000000000,635740.000000000000000,8220310.000000000000000
30153,608540.000000000000000,8229410.000000000000000,608640.000000000000000,8229310.000000000000000
180109,635640.000000000000000,8220110.000000000000000,635740.000000000000000,8220010.000000000000000
30152,608540.000000000000000,8229510.000000000000000,608640.000000000000000,8229410.000000000000000
180108,635640.000000000000000,8220210.000000000000000,635740.000000000000000,8220110.000000000000000
30155,608540.000000000000000,8229210.000000000000000,608640.000000000000000,8229110.000000000000000
180111,635640.000000000000000,8219910.000000000000000,635740.000000000000000,8219810.000000000000000
30154,608540.000000000000000,8229310.000000000000000,608640.000000000000000,8229210.000000000000000
180110,635640.000000000000000,8220010.000000000000000,635740.000000000000000,8219910.000000000000000
30157,608540.000000000000000,8229010.000000000000000,608640.000000000000000,8228910.000000000000000
180113,635640.000000000000000,8219710.000000000000000,635740.000000000000000,8219610.000000000000000
30156,608540.000000000000000,8229110.000000000000000,608640.000000000000000,8229010.000000000000000
180112,635640.000000000000000,8219810.000000000000000,635740.000000000000000,8219710.000000000000000
30158,608540.000000000000000,8228910.000000000000000,608640.000000000000000,8228810.000000000000000
58385,613640.000000000000000,8226510.000000000000000,613740.000000000000000,8226410.000000000000000
58384,613640.000000000000000,8226610.000000000000000,613740.000000000000000,8226510.000000000000000
58387,613640.000000000000000,8226310.000000000000000,613740.000000000000000,8226210.000000000000000
58386,613640.000000000000000,8226410.000000000000000,613740.000000000000000,8226310.000000000000000
72801,616240.000000000000000,8222710.000000000000000,616340.000000000000000,8222610.000000000000000
115849,624040.000000000000000,8231310.000000000000000,624140.000000000000000,8231210.000000000000000
165697,633040.000000000000000,8223510.000000000000000,633140.000000000000000,8223410.000000000000000
72800,616240.000000000000000,8222810.000000000000000,616340.000000000000000,8222710.000000000000000
165696,633040.000000000000000,8223610.000000000000000,633140.000000000000000,8223510.000000000000000
72803,616240.000000000000000,8222510.000000000000000,616340.000000000000000,8222410.000000000000000
115851,624040.000000000000000,8231110.000000000000000,624140.000000000000000,8231010.000000000000000
165699,633040.000000000000000,8223310.000000000000000,633140.000000000000000,8223210.000000000000000
58391,613640.000000000000000,8225910.000000000000000,613740.000000000000000,8225810.000000000000000
72802,616240.000000000000000,8222610.000000000000000,616340.000000000000000,8222510.000000000000000
115850,624040.000000000000000,8231210.000000000000000,624140.000000000000000,8231110.000000000000000
165698,633040.000000000000000,8223410.000000000000000,633140.000000000000000,8223310.000000000000000
58390,613640.000000000000000,8226010.000000000000000,613740.000000000000000,8225910.000000000000000
72805,616240.000000000000000,8222310.000000000000000,616340.000000000000000,8222210.000000000000000
115853,624040.000000000000000,8230910.000000000000000,624140.000000000000000,8230810.000000000000000
165701,633040.000000000000000,8223110.000000000000000,633140.000000000000000,8223010.000000000000000
58393,613640.000000000000000,8225710.000000000000000,613740.000000000000000,8225610.000000000000000
72804,616240.000000000000000,8222410.000000000000000,616340.000000000000000,8222310.000000000000000
115852,624040.000000000000000,8231010.000000000000000,624140.000000000000000,8230910.000000000000000
165700,633040.000000000000000,8223210.000000000000000,633140.000000000000000,8223110.000000000000000
58392,613640.000000000000000,8225810.000000000000000,613740.000000000000000,8225710.000000000000000
72807,616240.000000000000000,8222110.000000000000000,616340.000000000000000,8222010.000000000000000
115855,624040.000000000000000,8230710.000000000000000,624140.000000000000000,8230610.000000000000000
165703,633040.000000000000000,8222910.000000000000000,633140.000000000000000,8222810.000000000000000
58395,613640.000000000000000,8225510.000000000000000,613740.000000000000000,8225410.000000000000000
72806,616240.000000000000000,8222210.000000000000000,616340.000000000000000,8222110.000000000000000
115854,624040.000000000000000,8230810.000000000000000,624140.000000000000000,8230710.000000000000000
165702,633040.000000000000000,8223010.000000000000000,633140.000000000000000,8222910.000000000000000
58394,613640.000000000000000,8225610.000000000000000,613740.000000000000000,8225510.000000000000000
72809,616240.000000000000000,8221910.000000000000000,616340.000000000000000,8221810.000000000000000
115857,624040.000000000000000,8230510.000000000000000,624140.000000000000000,8230410.000000000000000
165705,633040.000000000000000,8222710.000000000000000,633140.000000000000000,8222610.000000000000000
58397,613640.000000000000000,8225310.000000000000000,613740.000000000000000,8225210.000000000000000
72808,616240.000000000000000,8222010.000000000000000,616340.000000000000000,8221910.000000000000000
115856,624040.000000000000000,8230610.000000000000000,624140.000000000000000,8230510.000000000000000
165704,633040.000000000000000,8222810.000000000000000,633140.000000000000000,8222710.000000000000000
58396,613640.000000000000000,8225410.000000000000000,613740.000000000000000,8225310.000000000000000
72811,616240.000000000000000,8221710.000000000000000,616340.000000000000000,8221610.000000000000000
115859,624040.000000000000000,8230310.000000000000000,624140.000000000000000,8230210.000000000000000
72810,616240.000000000000000,8221810.000000000000000,616340.000000000000000,8221710.000000000000000
115858,624040.000000000000000,8230410.000000000000000,624140.000000000000000,8230310.000000000000000
72813,616240.000000000000000,8221510.000000000000000,616340.000000000000000,8221410.000000000000000
115861,624040.000000000000000,8230110.000000000000000,624140.000000000000000,8230010.000000000000000
72812,616240.000000000000000,8221610.000000000000000,616340.000000000000000,8221510.000000000000000
115860,624040.000000000000000,8230210.000000000000000,624140.000000000000000,8230110.000000000000000
72815,616240.000000000000000,8221310.000000000000000,616340.000000000000000,8221210.000000000000000
115863,624040.000000000000000,8229910.000000000000000,624140.000000000000000,8229810.000000000000000
72814,616240.000000000000000,8221410.000000000000000,616340.000000000000000,8221310.000000000000000
115862,624040.000000000000000,8230010.000000000000000,624140.000000000000000,8229910.000000000000000
37895,609940.000000000000000,8229410.000000000000000,610040.000000000000000,8229310.000000000000000
37894,609940.000000000000000,8229510.000000000000000,610040.000000000000000,8229410.000000000000000
